ogc_fid,geo_point_2d,anne_maj,lametro,type,name,geo_shape,geometry
1945,"45.16258,5.74623",2016.0,1,veloamenage,,"{""type"":""LineString"",""coordinates"":[[5.74623,45.16258],[5.74629,45.16261],[5.74635,45.16263],[5.74641,45.16263],[5.74649,45.16263],[5.74664,45.1626],[5.74705,45.1624],[5.74772,45.16209],[5.74815,45.16191],[5.74826,45.16182]]}","LINESTRING (639667.3975810324 5647152.7965567345, 639674.07675048 5647157.532902686, 639680.7559199275 5647160.69046804, 639687.4350893751 5647160.69046804, 639696.3406486387 5647160.69046804, 639713.0385722577 5647155.9541204255, 639758.6795634829 5647124.378533407, 639833.2636223144 5647075.436592586, 639881.1310033555 5647047.01881367, 639893.3761473427 5647032.809957881)"
1946,"45.16159,5.74404",2016.0,1,veloamenage,,"{""type"":""LineString"",""coordinates"":[[5.74404,45.16159],[5.74323,45.16133],[5.74182,45.16073]]}","LINESTRING (639423.6078961951 5646996.4985395055, 639333.4391086525 5646955.451025684, 639176.478626634 5646860.726708698)"
1947,"45.16005,5.73995",2016.0,1,veloamenage,,"{""type"":""LineString"",""coordinates"":[[5.73995,45.16005],[5.74083,45.16036],[5.74148,45.16063],[5.74182,45.16073]]}","LINESTRING (638968.3111788507 5646753.373688678, 639066.2723307487 5646802.313877132, 639138.6299997644 5646844.939419517, 639176.478626634 5646860.726708698)"
1949,"45.1598,5.73928",2016.0,1,veloamenage,,"{""type"":""LineString"",""coordinates"":[[5.73928,45.1598],[5.73908,45.15781],[5.73899,45.15708]]}","LINESTRING (638893.7271200191 5646713.905988721, 638871.4632218606 5646399.74927237, 638861.4444676891 5646284.508604404)"
1950,"45.15698,5.7371",2016.0,1,veloamenage,,"{""type"":""LineString"",""coordinates"":[[5.7371,45.15698],[5.73509,45.15693]]}","LINESTRING (638651.0506300898 5646268.722326503, 638427.2984535953 5646260.829197942)"
1936,"45.16732,5.74154",2016.0,1,veloamenage,,"{""type"":""LineString"",""coordinates"":[[5.74154,45.16732],[5.74325,45.16782],[5.74384,45.168],[5.744,45.16813]]}","LINESTRING (639145.3091692119 5647901.170153329, 639335.6654984683 5647980.116146714, 639401.3439980363 5648008.536873974, 639419.1551165633 5648029.063010628)"
1937,"45.17216,5.74568",2016.0,1,veloamenage,,"{""type"":""LineString"",""coordinates"":[[5.74568,45.17216],[5.74541,45.17149]]}","LINESTRING (639606.171861096 5648665.396484353, 639576.1155985818 5648559.600950059)"
1938,"45.16185,5.74418",2016.0,1,veloamenage,,"{""type"":""LineString"",""coordinates"":[[5.74418,45.16185],[5.74329,45.16376],[5.74154,45.16732]]}","LINESTRING (639439.1926249062 5647037.546240652, 639340.1182781002 5647339.09471108, 639145.3091692119 5647901.170153329)"
1939,"45.16732,5.74154",2016.0,1,veloamenage,,"{""type"":""LineString"",""coordinates"":[[5.74154,45.16732],[5.74077,45.16725],[5.73857,45.16697]]}","LINESTRING (639145.3091692119 5647901.170153329, 639059.5931613012 5647890.117769556, 638814.6902815559 5647845.908370277)"
1940,"45.16697,5.73857",2016.0,1,veloamenage,,"{""type"":""LineString"",""coordinates"":[[5.73857,45.16697],[5.73689,45.16677]]}","LINESTRING (638814.6902815559 5647845.908370277, 638627.6735370231 5647814.330360983)"
1941,"45.16667,5.73343",2016.0,1,veloamenage,,"{""type"":""LineString"",""coordinates"":[[5.73343,45.16667],[5.73415,45.16669],[5.73601,45.16672],[5.7366,45.16673],[5.73689,45.16677]]}","LINESTRING (638242.5080988785 5647798.541397913, 638322.6581322496 5647801.699188311, 638529.7123851252 5647806.435875983, 638595.3908846932 5647808.01477243, 638627.6735370231 5647814.330360983)"
1942,"45.16673,5.7366",2016.0,1,veloamenage,,"{""type"":""LineString"",""coordinates"":[[5.7366,45.16673],[5.73692,45.16658],[5.73821,45.16627],[5.73997,45.16581],[5.74032,45.16573],[5.74041,45.16571],[5.74056,45.16567],[5.74103,45.16554],[5.74116,45.16546],[5.74124,45.1654],[5.74128,45.16529],[5.74123,45.16516],[5.74109,45.16499]]}","LINESTRING (638595.3908846932 5647808.01477243, 638631.013121747 5647784.331354849, 638774.6152648703 5647735.3858228065, 638970.5375686665 5647662.75745968, 639009.499390444 5647650.126499875, 639019.5181446155 5647646.968762694, 639036.2160682345 5647640.65329166, 639088.5362289074 5647620.128041427, 639103.0077627106 5647607.497141487, 639111.913321974 5647598.023978173, 639116.3661016057 5647580.656538011, 639110.800127066 5647560.131424694, 639095.2153983549 5647533.2909625685)"
1943,"45.16499,5.74109",2016.0,1,veloamenage,,"{""type"":""LineString"",""coordinates"":[[5.74109,45.16499],[5.74082,45.16464],[5.74079,45.16454],[5.7408,45.16444],[5.74088,45.16433]]}","LINESTRING (639095.2153983549 5647533.2909625685, 639065.1591358408 5647478.031439812, 639061.8195511169 5647462.2430671, 639062.9327460249 5647446.454722099, 639071.8383052883 5647429.087574609)"
1929,"45.19202,5.73484",2016.0,1,veloamenage,,"{""type"":""LineString"",""coordinates"":[[5.73484,45.19202],[5.73488,45.1922],[5.73494,45.19245],[5.73501,45.19265],[5.73508,45.19282],[5.73514,45.19297],[5.73526,45.19317],[5.73544,45.19337],[5.7356,45.19352],[5.73579,45.19364],[5.73617,45.19384],[5.73637,45.19397],[5.73654,45.19408],[5.73671,45.19426],[5.73684,45.19441],[5.73696,45.19458],[5.73697,45.19467],[5.73695,45.19475],[5.73693,45.19503],[5.73686,45.19583],[5.73672,45.19725]]}","LINESTRING (638399.4685808971 5651801.931019052, 638403.9213605288 5651830.3638285985, 638410.6005299763 5651869.853991042, 638418.3928943318 5651901.446245895, 638426.1852586874 5651928.299749809, 638432.864428135 5651951.994084585, 638446.2227670302 5651983.586628097, 638466.2602753729 5652015.1792826345, 638484.0713938999 5652038.873846397, 638505.2220971506 5652057.829542375, 638547.5235036521 5652089.422457825, 638569.7874018108 5652109.957912407, 638588.7117152455 5652127.334102925, 638607.6360286805 5652155.767941672, 638622.1075624835 5652179.462875995, 638635.4659013788 5652206.3172104, 638636.5790962867 5652220.534243443, 638634.3527064708 5652233.171625023, 638632.126316655 5652277.402600461, 638624.3339522994 5652403.7780151935, 638608.7492235884 5652628.098751945)"
1934,"45.17065,5.73991",2016.0,1,veloamenage,,"{""type"":""LineString"",""coordinates"":[[5.73991,45.17065],[5.74098,45.17101],[5.74509,45.17232],[5.74568,45.17222]]}","LINESTRING (638963.8583992189 5648426.963531033, 639082.9702543677 5648483.80789965, 639540.493361528 5648690.661273653, 639606.171861096 5648674.870772022)"
1935,"45.17065,5.73991",2016.0,1,veloamenage,,"{""type"":""LineString"",""coordinates"":[[5.73991,45.17065],[5.74086,45.16875],[5.7414,45.16768],[5.74154,45.16732]]}","LINESTRING (638963.8583992189 5648426.963531033, 639069.6119154724 5648126.957537623, 639129.7244405008 5647958.011198714, 639145.3091692119 5647901.170153329)"
1921,"45.1846,5.74072",2016.0,1,veloamenage,,"{""type"":""LineString"",""coordinates"":[[5.74072,45.1846],[5.74084,45.18434],[5.74087,45.18426],[5.74092,45.1841],[5.74094,45.18403],[5.74096,45.18391],[5.74099,45.18379],[5.74102,45.18366],[5.74107,45.18352],[5.74106,45.18338],[5.74104,45.18323],[5.74099,45.18304],[5.7409,45.18273],[5.74085,45.18245],[5.74081,45.18231],[5.74081,45.18217],[5.74086,45.18198],[5.74098,45.18159],[5.74111,45.18125],[5.74148,45.18065]]}","LINESTRING (639054.0271867614 5650629.945672457, 639067.3855256567 5650588.88157076, 639070.7251103804 5650576.246500278, 639076.29108492 5650550.976412579, 639078.517474736 5650539.920771544, 639080.7438645519 5650520.968275682, 639084.0834492756 5650502.01581977, 639087.4230339994 5650481.484037614, 639092.9890085391 5650459.372940033, 639091.8758136311 5650437.261896826, 639089.6494238153 5650413.571553729, 639084.0834492756 5650383.563875412, 639074.0646951043 5650334.604194208, 639068.4987205645 5650290.382775811, 639064.0459409328 5650268.272148169, 639064.0459409328 5650246.161574898, 639069.6119154724 5650216.154455284, 639082.9702543677 5650154.561207706, 639097.4417881708 5650100.864874578, 639138.6299997644 5650006.10742188)"
1924,"45.17819,5.74548",2016.0,1,veloamenage,,"{""type"":""LineString"",""coordinates"":[[5.74548,45.17819],[5.74594,45.17825],[5.74625,45.17827],[5.74642,45.1783],[5.74651,45.1783],[5.74663,45.17826],[5.74665,45.17825]]}","LINESTRING (639583.9079629374 5649617.612305519, 639635.1149287024 5649627.087596465, 639669.6239708482 5649630.246029, 639688.5482842831 5649634.983679881, 639698.5670384545 5649634.983679881, 639711.9253773497 5649628.666812594, 639714.1517671655 5649627.087596465)"
1925,"45.17825,5.74665",2016.0,1,veloamenage,,"{""type"":""LineString"",""coordinates"":[[5.74665,45.17825],[5.7468,45.17814],[5.74692,45.17808],[5.74702,45.17808],[5.74736,45.1781],[5.74758,45.17814],[5.74795,45.1782]]}","LINESTRING (639714.1517671655 5649627.087596465, 639730.8496907846 5649609.716237358, 639744.2080296797 5649600.240964717, 639755.3399787591 5649600.240964717, 639793.1886056287 5649603.399387822, 639817.6788936033 5649609.716237358, 639858.8671051968 5649619.191519982)"
1926,"45.17882,5.73581",2016.0,1,veloamenage,,"{""type"":""LineString"",""coordinates"":[[5.73581,45.17882],[5.73617,45.17809],[5.73637,45.1777],[5.73657,45.17732],[5.73671,45.17702],[5.73693,45.17659],[5.73716,45.17613],[5.73758,45.17528],[5.7376,45.17524]]}","LINESTRING (638507.4484869665 5649717.103358431, 638547.5235036521 5649601.820176131, 638569.7874018108 5649540.231136514, 638592.0512999694 5649480.221708785, 638607.6360286805 5649432.846127668, 638632.126316655 5649364.941563331, 638657.7297995375 5649292.300038927, 638704.4839856706 5649158.072679075, 638706.7103754864 5649151.756146796)"
1927,"45.19684,5.74842",2016.0,1,veloamenage,,"{""type"":""LineString"",""coordinates"":[[5.74842,45.19684],[5.74752,45.19544],[5.74706,45.19474],[5.74625,45.19359],[5.74575,45.19295],[5.74536,45.19237],[5.7452,45.19223],[5.7449,45.19203],[5.74449,45.19187],[5.7438,45.19175],[5.74305,45.19172]]}","LINESTRING (639911.1872658697 5652563.329513719, 639810.9997241556 5652342.169778573, 639759.7927583908 5652231.591951355, 639669.6239708482 5652049.931330861, 639613.9642254516 5651948.834836341, 639570.5496240422 5651857.217120186, 639552.7385055153 5651835.102638934, 639519.3426582774 5651803.5106172245, 639473.701667052 5651778.237079789, 639396.8912184048 5651759.28197334, 639313.4016003099 5651754.543202972)"
1528,"45.2635,5.624",2018.0,1,veloamenage,,"{""type"":""LineString"",""coordinates"":[[5.624,45.2635],[5.62406,45.26354],[5.62423,45.26362]]}","LINESTRING (626060.8162213705 5663099.99708501, 626067.4953908182 5663106.3234298695, 626086.419704253 5663118.976132962)"
1529,"45.26362,5.62423",2018.0,1,veloamenage,,"{""type"":""LineString"",""coordinates"":[[5.62423,45.26362],[5.62402,45.26359],[5.62394,45.26359]]}","LINESTRING (626086.419704253 5663118.976132962, 626063.0426111864 5663114.231367213, 626054.137051923 5663114.231367213)"
1530,"45.26352,5.62371",2018.0,1,veloamenage,,"{""type"":""LineString"",""coordinates"":[[5.62371,45.26352],[5.62365,45.26347],[5.6235,45.2634]]}","LINESTRING (626028.5335690405 5663103.160256882, 626021.8543995928 5663095.25232929, 626005.1564759739 5663084.181242361)"
1531,"45.2634,5.6235",2018.0,1,veloamenage,,"{""type"":""LineString"",""coordinates"":[[5.6235,45.2634],[5.62369,45.26341],[5.6238,45.2634]]}","LINESTRING (626005.1564759739 5663084.181242361, 626026.3071792246 5663085.762825373, 626038.5523232119 5663084.181242361)"
1532,"45.2636,5.62379",2018.0,1,veloamenage,,"{""type"":""LineString"",""coordinates"":[[5.62379,45.2636],[5.62375,45.26358],[5.62372,45.26355],[5.62371,45.26352],[5.62371,45.26349],[5.62372,45.26345],[5.62375,45.26342],[5.6238,45.2634],[5.62385,45.2634],[5.62391,45.2634]]}","LINESTRING (626037.439128304 5663115.812955516, 626032.9863486722 5663112.649779187, 626029.6467639484 5663107.905016782, 626028.5335690405 5663103.160256882, 626028.5335690405 5663098.415499492, 626029.6467639484 5663092.089160203, 626032.9863486722 5663087.344408663, 626038.5523232119 5663084.181242361, 626044.1182977516 5663084.181242361, 626050.7974671993 5663084.181242361)"
1533,"45.2634,5.62391",2018.0,1,veloamenage,,"{""type"":""LineString"",""coordinates"":[[5.62391,45.2634],[5.62395,45.26342],[5.62398,45.26344],[5.624,45.26347],[5.624,45.2635],[5.624,45.26353],[5.62397,45.26356],[5.62394,45.26359],[5.62389,45.2636],[5.62384,45.26361],[5.62379,45.2636]]}","LINESTRING (626050.7974671993 5663084.181242361, 626055.2502468309 5663087.344408663, 626058.5898315548 5663090.507576078, 626060.8162213705 5663095.25232929, 626060.8162213705 5663099.99708501, 626060.8162213705 5663104.741843238, 626057.4766366468 5663109.486603972, 626054.137051923 5663114.231367213, 626048.5710773834 5663115.812955516, 626043.0051028436 5663117.394544101, 626037.439128304 5663115.812955516)"
1534,"45.2635,5.624",2018.0,1,veloamenage,,"{""type"":""LineString"",""coordinates"":[[5.624,45.2635],[5.62406,45.26354],[5.62423,45.26362]]}","LINESTRING (626060.8162213705 5663099.99708501, 626067.4953908182 5663106.3234298695, 626086.419704253 5663118.976132962)"
1535,"45.26362,5.62423",2018.0,1,veloamenage,,"{""type"":""LineString"",""coordinates"":[[5.62423,45.26362],[5.62402,45.26359],[5.62394,45.26359]]}","LINESTRING (626086.419704253 5663118.976132962, 626063.0426111864 5663114.231367213, 626054.137051923 5663114.231367213)"
1523,"45.26538,5.62413",2018.0,1,veloamenage,,"{""type"":""LineString"",""coordinates"":[[5.62413,45.26538],[5.62406,45.26533],[5.62478,45.26448],[5.62514,45.26409],[5.62509,45.26395],[5.6246,45.26383],[5.6244,45.26377],[5.62429,45.2637],[5.62419,45.26367],[5.62423,45.26362]]}","LINESTRING (626075.2877551737 5663397.340112072, 626067.4953908182 5663389.431925379, 626147.6454241894 5663254.993817285, 626187.7204408749 5663193.311123711, 626182.1544663353 5663171.168721685, 626127.6079158465 5663152.18956341, 626105.3440176878 5663142.699999317, 626093.0988737006 5663131.628853884, 626081.9669246213 5663126.884081448, 626086.419704253 5663118.976132962)"
1524,"45.26352,5.62371",2018.0,1,veloamenage,,"{""type"":""LineString"",""coordinates"":[[5.62371,45.26352],[5.62365,45.26347],[5.6235,45.2634]]}","LINESTRING (626028.5335690405 5663103.160256882, 626021.8543995928 5663095.25232929, 626005.1564759739 5663084.181242361)"
1525,"45.2634,5.6235",2018.0,1,veloamenage,,"{""type"":""LineString"",""coordinates"":[[5.6235,45.2634],[5.62369,45.26341],[5.6238,45.2634]]}","LINESTRING (626005.1564759739 5663084.181242361, 626026.3071792246 5663085.762825373, 626038.5523232119 5663084.181242361)"
1526,"45.2636,5.62379",2018.0,1,veloamenage,,"{""type"":""LineString"",""coordinates"":[[5.62379,45.2636],[5.62375,45.26358],[5.62372,45.26355],[5.62371,45.26352],[5.62371,45.26349],[5.62372,45.26345],[5.62375,45.26342],[5.6238,45.2634],[5.62385,45.2634],[5.62391,45.2634]]}","LINESTRING (626037.439128304 5663115.812955516, 626032.9863486722 5663112.649779187, 626029.6467639484 5663107.905016782, 626028.5335690405 5663103.160256882, 626028.5335690405 5663098.415499492, 626029.6467639484 5663092.089160203, 626032.9863486722 5663087.344408663, 626038.5523232119 5663084.181242361, 626044.1182977516 5663084.181242361, 626050.7974671993 5663084.181242361)"
