ogc_fid,geo_point_2d,anne_maj,lametro,type_left,name_left,geo_shape,geometry,index_right,bbox_west,bbox_south,bbox_east,bbox_north,place_id,osm_type,osm_id,lat,lon,class,type_right,place_rank,importance,addresstype,name_right,display_name,Distance
2550,"45.18321,5.73725",2016.0,1,veloamenage,,"{""type"":""LineString"",""coordinates"":[[5.73725,45.18321],[5.73567,45.1826]]}","LINESTRING (638667.7485537089 5650410.412846033, 638491.8637582554 5650314.072794333)",0,5.6776059,45.1541442,5.7531315,45.2140762,82103472,relation,80348,45.1875602,5.7357819,boundary,administrative,16,0.6845788090893128,city,Grenoble,"Grenoble, Isère, Auvergne-Rhône-Alpes, Metropolitan France, France",0.2005414342058851
2551,"45.18713,5.72744",2016.0,1,veloamenage,,"{""type"":""LineString"",""coordinates"":[[5.72744,45.18713],[5.73124,45.18853]]}","LINESTRING (637575.7043490268 5651029.540761873, 637998.7184140412 5651250.668207378)",0,5.6776059,45.1541442,5.7531315,45.2140762,82103472,relation,80348,45.1875602,5.7357819,boundary,administrative,16,0.6845788090893128,city,Grenoble,"Grenoble, Isère, Auvergne-Rhône-Alpes, Metropolitan France, France",0.47732404753542484
2537,"45.19002,5.73362",2018.0,1,veloamenage,,"{""type"":""LineString"",""coordinates"":[[5.73362,45.19002],[5.73321,45.1906]]}","LINESTRING (638263.6588021292 5651486.0169632835, 638218.017810904 5651577.630896592)",0,5.6776059,45.1541442,5.7531315,45.2140762,82103472,relation,80348,45.1875602,5.7357819,boundary,administrative,16,0.6845788090893128,city,Grenoble,"Grenoble, Isère, Auvergne-Rhône-Alpes, Metropolitan France, France",0.10235337247104166
2539,"45.18073,5.72955",2016.0,1,veloamenage,,"{""type"":""LineString"",""coordinates"":[[5.72955,45.18073],[5.72961,45.1816],[5.72979,45.18189]]}","LINESTRING (637810.5884746006 5650018.741691209, 637817.2676440482 5650156.140516477, 637837.305152391 5650201.940591473)",0,5.6776059,45.1541442,5.7531315,45.2140762,82103472,relation,80348,45.1875602,5.7357819,boundary,administrative,16,0.6845788090893128,city,Grenoble,"Grenoble, Isère, Auvergne-Rhône-Alpes, Metropolitan France, France",0.1875525572306809
2540,"45.18187,5.72756",2016.0,1,veloamenage,,"{""type"":""LineString"",""coordinates"":[[5.72756,45.18187],[5.72844,45.18195],[5.72977,45.18191],[5.73081,45.18195],[5.73145,45.18196]]}","LINESTRING (637589.062687922 5650198.78195812, 637687.0238398201 5650211.416498184, 637835.078762575 5650205.099225933, 637950.851033 5650211.416498184, 638022.0955071078 5650212.995816938)",0,5.6776059,45.1541442,5.7531315,45.2140762,82103472,relation,80348,45.1875602,5.7357819,boundary,administrative,16,0.6845788090893128,city,Grenoble,"Grenoble, Isère, Auvergne-Rhône-Alpes, Metropolitan France, France",0.43416867135568493
2542,"45.18221,5.72733",2016.0,1,veloamenage,,"{""type"":""LineString"",""coordinates"":[[5.72733,45.18221],[5.72687,45.18278],[5.72554,45.18484]]}","LINESTRING (637563.4592050395 5650252.478875998, 637512.2522392746 5650342.500898952, 637364.1973165195 5650667.851163562)",0,5.6776059,45.1541442,5.7531315,45.2140762,82103472,relation,80348,45.1875602,5.7357819,boundary,administrative,16,0.6845788090893128,city,Grenoble,"Grenoble, Isère, Auvergne-Rhône-Alpes, Metropolitan France, France",0.4610205434842951
2528,"45.19128,5.73866",2016.0,1,veloamenage,,"{""type"":""LineString"",""coordinates"":[[5.73866,45.19128],[5.73848,45.19116],[5.7383,45.19106],[5.73816,45.19097],[5.738,45.19092],[5.73741,45.19074]]}","LINESTRING (638824.7090357273 5651685.041524561, 638804.6715273845 5651666.086614611, 638784.6340190417 5651650.290886845, 638769.0492903307 5651636.074755588, 638751.2381718038 5651628.176914602, 638685.5596722356 5651599.744744502)",0,5.6776059,45.1541442,5.7531315,45.2140762,82103472,relation,80348,45.1875602,5.7357819,boundary,administrative,16,0.6845788090893128,city,Grenoble,"Grenoble, Isère, Auvergne-Rhône-Alpes, Metropolitan France, France",0.1652440162997353
2529,"45.19075,5.73737",2016.0,1,veloamenage,,"{""type"":""LineString"",""coordinates"":[[5.73737,45.19075],[5.73677,45.19111]]}","LINESTRING (638681.106892604 5651601.324307149, 638614.315198128 5651658.188747259)",0,5.6776059,45.1541442,5.7531315,45.2140762,82103472,relation,80348,45.1875602,5.7357819,boundary,administrative,16,0.6845788090893128,city,Grenoble,"Grenoble, Isère, Auvergne-Rhône-Alpes, Metropolitan France, France",0.08771941062248584
2530,"45.1911,5.73674",2016.0,1,veloamenage,,"{""type"":""LineString"",""coordinates"":[[5.73674,45.1911],[5.73574,45.19079]]}","LINESTRING (638610.9756134042 5651656.60917462, 638499.6561226109 5651607.642560511)",0,5.6776059,45.1541442,5.7531315,45.2140762,82103472,relation,80348,45.1875602,5.7357819,boundary,administrative,16,0.6845788090893128,city,Grenoble,"Grenoble, Isère, Auvergne-Rhône-Alpes, Metropolitan France, France",0.12161315030793239
2532,"45.18397,5.73155",2016.0,1,veloamenage,,"{""type"":""LineString"",""coordinates"":[[5.73155,45.18397],[5.7316,45.18201]]}","LINESTRING (638033.2274561871 5650530.44451862, 638038.7934307267 5650220.89241488)",0,5.6776059,45.1541442,5.7531315,45.2140762,82103472,relation,80348,45.1875602,5.7357819,boundary,administrative,16,0.6845788090893128,city,Grenoble,"Grenoble, Isère, Auvergne-Rhône-Alpes, Metropolitan France, France",0.30960213985458235
2533,"45.182,5.73158",2016.0,1,veloamenage,,"{""type"":""LineString"",""coordinates"":[[5.73158,45.182],[5.73162,45.18082]]}","LINESTRING (638036.567040911 5650219.313094739, 638041.0198205427 5650032.955265426)",0,5.6776059,45.1541442,5.7531315,45.2140762,82103472,relation,80348,45.1875602,5.7357819,boundary,administrative,16,0.6845788090893128,city,Grenoble,"Grenoble, Isère, Auvergne-Rhône-Alpes, Metropolitan France, France",0.18641101843138197
2534,"45.19476,5.68728",2016.0,1,veloamenage,,"{""type"":""LineString"",""coordinates"":[[5.68728,45.19476],[5.68724,45.19441],[5.6873,45.19372],[5.68731,45.19355],[5.68748,45.19253],[5.68754,45.19224],[5.68755,45.19215]]}","LINESTRING (633105.113598769 5652234.751298971, 633100.6608191372 5652179.462875995, 633107.3399885847 5652070.466695231, 633108.4531834928 5652043.612766645, 633127.3774969275 5651882.4908796605, 633134.0566663751 5651836.682242933, 633135.169861283 5651822.465816927)",2,5.6511668,45.1820322,5.7016164,45.205426,81008786,relation,90862,45.1950183,5.6869624,boundary,administrative,16,0.5728790257814143,town,Fontaine,"Fontaine, Grenoble, Isère, Auvergne-Rhône-Alpes, Metropolitan France, 38600, France",0.41432746019147026
2543,"45.20132,5.67455",2016.0,1,veloamenage,,"{""type"":""LineString"",""coordinates"":[[5.67455,45.20132],[5.67462,45.20122],[5.67473,45.20117],[5.67481,45.20115],[5.675,45.20108],[5.67515,45.20102],[5.67526,45.20098],[5.67539,45.2009],[5.67552,45.20079],[5.67568,45.20061],[5.67574,45.20051],[5.67577,45.20035],[5.6758,45.20004],[5.67583,45.19971],[5.67589,45.19919],[5.6759,45.19903],[5.67593,45.19878],[5.67595,45.19864],[5.67597,45.19852],[5.67602,45.19845],[5.67605,45.19831],[5.67604,45.19823],[5.67608,45.19808],[5.67627,45.1978],[5.67657,45.19734],[5.6769,45.19698],[5.67721,45.19669]]}","LINESTRING (631688.0164809705 5653271.077233542, 631695.8088453261 5653255.278685291, 631708.0539893133 5653247.379421581, 631716.9595485769 5653244.21971804, 631738.1102518275 5653233.160764393, 631754.8081754466 5653223.681672099, 631767.0533194337 5653217.362282789, 631781.524853237 5653204.723517496, 631795.99638704 5653187.345244239, 631813.8075055669 5653158.908142288, 631820.4866750146 5653143.1097911885, 631823.8262597383 5653117.832487186, 631827.1658444621 5653068.857912961, 631830.5054291859 5653016.723981999, 631837.1845986336 5652934.574158952, 631838.2977935415 5652909.297441365, 631841.6373782653 5652869.802712429, 631843.8637680812 5652847.685740022, 631846.090157897 5652828.728378415, 631851.6561324367 5652817.669935941, 631854.9957171605 5652795.553091803, 631853.8825222526 5652782.914919587, 631858.3353018842 5652759.218394571, 631879.4860051349 5652714.985048345, 631912.881852373 5652642.316452069, 631949.6172843347 5652585.445786498, 631984.1263264806 5652539.633567552)",2,5.6511668,45.1820322,5.7016164,45.205426,81008786,relation,90862,45.1950183,5.6869624,boundary,administrative,16,0.5728790257814143,town,Fontaine,"Fontaine, Grenoble, Isère, Auvergne-Rhône-Alpes, Metropolitan France, 38600, France",0.8321305177139873
2522,"45.18769,5.72912",2016.0,1,veloamenage,,"{""type"":""LineString"",""coordinates"":[[5.72912,45.18769],[5.73076,45.18704],[5.73208,45.18651]]}","LINESTRING (637762.7210935594 5651117.991087431, 637945.2850584604 5651015.325612141, 638092.2267863075 5650931.61463072)",0,5.6776059,45.1541442,5.7531315,45.2140762,82103472,relation,80348,45.1875602,5.7357819,boundary,administrative,16,0.6845788090893128,city,Grenoble,"Grenoble, Isère, Auvergne-Rhône-Alpes, Metropolitan France, France",0.3785647609444848
2523,"45.1882,5.72988",2016.0,1,veloamenage,,"{""type"":""LineString"",""coordinates"":[[5.72988,45.1882],[5.7304,45.1875]]}","LINESTRING (637847.3239065624 5651198.544819605, 637905.2100417749 5651087.981058012)",0,5.6776059,45.1541442,5.7531315,45.2140762,82103472,relation,80348,45.1875602,5.7357819,boundary,administrative,16,0.6845788090893128,city,Grenoble,"Grenoble, Isère, Auvergne-Rhône-Alpes, Metropolitan France, France",0.1248004408141181
2524,"45.1811,5.72313",2016.0,1,veloamenage,,"{""type"":""LineString"",""coordinates"":[[5.72313,45.1811],[5.72098,45.18435]]}","LINESTRING (637095.9173437078 5650077.175417785, 636856.5804385022 5650590.460955819)",0,5.6776059,45.1541442,5.7531315,45.2140762,82103472,relation,80348,45.1875602,5.7357819,boundary,administrative,16,0.6845788090893128,city,Grenoble,"Grenoble, Isère, Auvergne-Rhône-Alpes, Metropolitan France, France",0.5663428270480075
2525,"45.19102,5.69517",2016.0,1,veloamenage,,"{""type"":""LineString"",""coordinates"":[[5.69517,45.19102],[5.69515,45.19113],[5.695,45.19201]]}","LINESTRING (633983.4243811278 5651643.972603511, 633981.197991312 5651661.3478933675, 633964.5000676931 5651800.351421159)",2,5.6511668,45.1820322,5.7016164,45.205426,81008786,relation,90862,45.1950183,5.6869624,boundary,administrative,16,0.5728790257814143,town,Fontaine,"Fontaine, Grenoble, Isère, Auvergne-Rhône-Alpes, Metropolitan France, 38600, France",0.15752021089005722
2526,"45.19202,5.73484",2016.0,1,veloamenage,,"{""type"":""LineString"",""coordinates"":[[5.73484,45.19202],[5.73562,45.19094]]}","LINESTRING (638399.4685808971 5651801.931019052, 638486.2977837158 5651631.336050163)",0,5.6776059,45.1541442,5.7531315,45.2140762,82103472,relation,80348,45.1875602,5.7357819,boundary,administrative,16,0.6845788090893128,city,Grenoble,"Grenoble, Isère, Auvergne-Rhône-Alpes, Metropolitan France, France",0.19142088149503414
2527,"45.18005,5.7291",2016.0,1,veloamenage,,"{""type"":""LineString"",""coordinates"":[[5.7291,45.18005],[5.72955,45.18073]]}","LINESTRING (637760.4947037436 5649911.35096775, 637810.5884746006 5650018.741691209)",0,5.6776059,45.1541442,5.7531315,45.2140762,82103472,relation,80348,45.1875602,5.7357819,boundary,administrative,16,0.6845788090893128,city,Grenoble,"Grenoble, Isère, Auvergne-Rhône-Alpes, Metropolitan France, France",0.11849959225165586
2515,"45.19602,5.69406",2016.0,1,veloamenage,,"{""type"":""LineString"",""coordinates"":[[5.69406,45.19602],[5.69375,45.19704],[5.69319,45.19776]]}","LINESTRING (633859.8597463473 5652433.792437273, 633825.3507042014 5652594.924205774, 633763.0117893572 5652708.666016653)",2,5.6511668,45.1820322,5.7016164,45.205426,81008786,relation,90862,45.1950183,5.6869624,boundary,administrative,16,0.5728790257814143,town,Fontaine,"Fontaine, Grenoble, Isère, Auvergne-Rhône-Alpes, Metropolitan France, 38600, France",0.29449049957696666
2516,"45.18353,5.73365",2016.0,1,veloamenage,,"{""type"":""LineString"",""coordinates"":[[5.73365,45.18353],[5.73567,45.1826]]}","LINESTRING (638266.998386853 5650460.952302341, 638491.8637582554 5650314.072794333)",0,5.6776059,45.1541442,5.7531315,45.2140762,82103472,relation,80348,45.1875602,5.7357819,boundary,administrative,16,0.6845788090893128,city,Grenoble,"Grenoble, Isère, Auvergne-Rhône-Alpes, Metropolitan France, France",0.2685852287983527
2517,"45.18893,5.74051",2016.0,1,veloamenage,,"{""type"":""LineString"",""coordinates"":[[5.74051,45.18893],[5.74091,45.18861],[5.7413,45.18837],[5.74169,45.18799],[5.74199,45.18758],[5.74211,45.18717],[5.74229,45.18674],[5.7425,45.18626],[5.74267,45.18593]]}","LINESTRING (639030.6500936949 5651313.848476486, 639075.1778900122 5651263.30422568, 639118.5924914215 5651225.396224052, 639162.007092831 5651165.375548361, 639195.402940069 5651100.616847663, 639208.7612789641 5651035.858613411, 639228.7987873069 5650967.941942024, 639252.1758803735 5650892.1285892585, 639271.1001938083 5650840.007280062)",0,5.6776059,45.1541442,5.7531315,45.2140762,82103472,relation,80348,45.1875602,5.7357819,boundary,administrative,16,0.6845788090893128,city,Grenoble,"Grenoble, Isère, Auvergne-Rhône-Alpes, Metropolitan France, France",0.5436538036952869
2518,"45.20307,5.75132",2016.0,1,veloamenage,,"{""type"":""LineString"",""coordinates"":[[5.75132,45.20307],[5.7512,45.20299],[5.7508,45.20276],[5.74986,45.20219],[5.74928,45.20189],[5.74899,45.20168]]}","LINESTRING (640234.0137891702 5653547.5563229835, 640220.6554502749 5653534.917093393, 640176.1276539577 5653498.579407319, 640071.4873326119 5653408.525774993, 640006.9220279518 5653361.129488792, 639974.6393756218 5653327.952237156)",10,5.7256499,45.188761,5.7627057,45.2347255,80845064,relation,80347,45.2090131,5.745715,boundary,administrative,16,0.5776794838672352,village,La Tronche,"La Tronche, Grenoble, Isère, Auvergne-Rhône-Alpes, Metropolitan France, 38700, France",0.34030409827591407
2500,"45.15203,5.70671",2016.0,1,veloamenage,,"{""type"":""LineString"",""coordinates"":[[5.70671,45.15203],[5.70491,45.14601]]}","LINESTRING (635268.0513048822 5645487.3361935755, 635067.6762214543 5644537.135822367)",3,5.6888689,45.1282864,5.7407127,45.1601452,80561224,relation,105162,45.1481694,5.718687,boundary,administrative,16,0.5769444291277405,town,Échirolles,"Échirolles, Grenoble, Isère, Auvergne-Rhône-Alpes, Metropolitan France, 38130, France",0.9710977909066063
2490,"45.15366,5.73852",2021.0,1,veloamenage,,"{""type"":""LineString"",""coordinates"":[[5.73852,45.15366],[5.73909,45.15366]]}","LINESTRING (638809.1243070163 5645744.633627234, 638872.5764167684 5645744.633627234)",6,5.7317571,45.1384501,5.7656918,45.1667985,80737596,relation,102786,45.1524,5.74812,boundary,administrative,16,0.5697064980632234,village,Eybens,"Eybens, Grenoble, Isère, Auvergne-Rhône-Alpes, Metropolitan France, 38320, France",0.06345210975210648
2491,"45.15366,5.73852",2021.0,1,veloamenage,,"{""type"":""LineString"",""coordinates"":[[5.73852,45.15366],[5.73827,45.15347],[5.73819,45.15343],[5.73804,45.15338],[5.73791,45.15336],[5.73751,45.15334],[5.73643,45.15332],[5.73634,45.15337],[5.73497,45.15334],[5.73473,45.15334]]}","LINESTRING (638809.1243070163 5645744.633627234, 638781.294434318 5645714.641522929, 638772.3888750545 5645708.327408451, 638755.6909514354 5645700.434771582, 638741.2194176324 5645697.277718773, 638696.6916213151 5645694.120667072, 638576.4665712584 5645690.96361648, 638566.4478170869 5645698.85624504, 638413.9401147001 5645694.120667072, 638387.2234369097 5645694.120667072)",6,5.7317571,45.1384501,5.7656918,45.1667985,80737596,relation,102786,45.1524,5.74812,boundary,administrative,16,0.5697064980632234,village,Eybens,"Eybens, Grenoble, Isère, Auvergne-Rhône-Alpes, Metropolitan France, 38320, France",0.44207102122160236
2468,"45.24494,5.67692",2016.0,1,veloamenage,,"{""type"":""LineString"",""coordinates"":[[5.67692,45.24494],[5.67692,45.24495],[5.67692,45.24497],[5.67692,45.24498],[5.67692,45.24499],[5.67691,45.245],[5.67691,45.24501],[5.6769,45.24503],[5.67689,45.24504],[5.67688,45.24505],[5.67688,45.24506],[5.67687,45.24507],[5.67685,45.24508],[5.67684,45.24509],[5.67683,45.2451],[5.67682,45.2451],[5.6768,45.24511],[5.67679,45.24512],[5.67677,45.24512],[5.67676,45.24513],[5.67674,45.24514],[5.67672,45.24514],[5.67671,45.24514],[5.67669,45.24514],[5.67667,45.24515],[5.67665,45.24515],[5.67663,45.24515],[5.67662,45.24515],[5.6766,45.24515],[5.67658,45.24514],[5.67656,45.24514],[5.67655,45.24514],[5.67653,45.24513],[5.67652,45.24513],[5.6765,45.24512],[5.67648,45.24512],[5.67647,45.24511],[5.67646,45.2451],[5.67644,45.24509],[5.67643,45.24508],[5.67642,45.24507],[5.67641,45.24506],[5.6764,45.24505],[5.67639,45.24504],[5.67638,45.24503],[5.67637,45.24502],[5.67637,45.24501],[5.67636,45.245],[5.67636,45.24498],[5.67636,45.24497],[5.67635,45.24496],[5.67635,45.24495],[5.67635,45.24493],[5.67636,45.24492],[5.67636,45.24491],[5.67636,45.2449],[5.67637,45.24489],[5.67637,45.24487],[5.67638,45.24486],[5.67639,45.24485],[5.6764,45.24484],[5.67641,45.24483],[5.67642,45.24482],[5.67643,45.24481],[5.67644,45.2448],[5.67645,45.24479],[5.67647,45.24479],[5.67648,45.24478],[5.6765,45.24477],[5.67651,45.24477],[5.67653,45.24476],[5.67655,45.24476],[5.67656,45.24475],[5.67658,45.24475],[5.6766,45.24475],[5.67662,45.24475],[5.67663,45.24475],[5.67665,45.24475],[5.67667,45.24475],[5.67669,45.24475],[5.6767,45.24475],[5.67672,45.24475],[5.67674,45.24476],[5.67675,45.24476],[5.67677,45.24477],[5.67679,45.24477],[5.6768,45.24478],[5.67681,45.24479],[5.67683,45.2448],[5.67684,45.24481],[5.67685,45.24481],[5.67686,45.24482],[5.67687,45.24483],[5.67688,45.24485],[5.67689,45.24486],[5.6769,45.24487],[5.67691,45.24488],[5.67691,45.24489],[5.67692,45.2449],[5.67692,45.24492],[5.67692,45.24493],[5.67692,45.24494]]}","LINESTRING (631951.8436741505 5660165.053781886, 631951.8436741505 5660166.634850874, 631951.8436741505 5660169.796989683, 631951.8436741505 5660171.378059504, 631951.8436741505 5660172.9591296045, 631950.7304792427 5660174.540199981, 631950.7304792427 5660176.121270639, 631949.6172843347 5660179.283412787, 631948.5040894268 5660180.8644842785, 631947.3908945188 5660182.445556048, 631947.3908945188 5660184.0266280975, 631946.2776996109 5660185.607700423, 631944.051309795 5660187.188773028, 631942.9381148872 5660188.76984591, 631941.8249199792 5660190.350919074, 631940.7117250713 5660190.350919074, 631938.4853352554 5660191.931992513, 631937.3721403474 5660193.513066232, 631935.1457505317 5660193.513066232, 631934.0325556237 5660195.094140228, 631931.8061658078 5660196.675214502, 631929.5797759921 5660196.675214502, 631928.4665810841 5660196.675214502, 631926.2401912682 5660196.675214502, 631924.0138014522 5660198.2562890565, 631921.7874116364 5660198.2562890565, 631919.5610218206 5660198.2562890565, 631918.4478269126 5660198.2562890565, 631916.2214370967 5660198.2562890565, 631913.9950472809 5660196.675214502, 631911.768657465 5660196.675214502, 631910.6554625571 5660196.675214502, 631908.4290727412 5660195.094140228, 631907.3158778333 5660195.094140228, 631905.0894880174 5660193.513066232, 631902.8630982016 5660193.513066232, 631901.7499032936 5660191.931992513, 631900.6367083857 5660190.350919074, 631898.4103185699 5660188.76984591, 631897.2971236618 5660187.188773028, 631896.183928754 5660185.607700423, 631895.0707338459 5660184.0266280975, 631893.957538938 5660182.445556048, 631892.8443440301 5660180.8644842785, 631891.7311491222 5660179.283412787, 631890.6179542143 5660177.702341574, 631890.6179542143 5660176.121270639, 631889.5047593063 5660174.540199981, 631889.5047593063 5660171.378059504, 631889.5047593063 5660169.796989683, 631888.3915643984 5660168.215920137, 631888.3915643984 5660166.634850874, 631888.3915643984 5660163.472713177, 631889.5047593063 5660161.891644747, 631889.5047593063 5660160.310576595, 631889.5047593063 5660158.729508723, 631890.6179542143 5660157.148441127, 631890.6179542143 5660153.986306772, 631891.7311491222 5660152.405240012, 631892.8443440301 5660150.82417353, 631893.957538938 5660149.243107326, 631895.0707338459 5660147.662041401, 631896.183928754 5660146.080975752, 631897.2971236618 5660144.499910386, 631898.4103185699 5660142.918845295, 631899.5235134778 5660141.337780482, 631901.7499032936 5660141.337780482, 631902.8630982016 5660139.756715949, 631905.0894880174 5660138.175651694, 631906.2026829254 5660138.175651694, 631908.4290727412 5660136.594587717, 631910.6554625571 5660136.594587717, 631911.768657465 5660135.013524017, 631913.9950472809 5660135.013524017, 631916.2214370967 5660135.013524017, 631918.4478269126 5660135.013524017, 631919.5610218206 5660135.013524017, 631921.7874116364 5660135.013524017, 631924.0138014522 5660135.013524017, 631926.2401912682 5660135.013524017, 631927.3533861762 5660135.013524017, 631929.5797759921 5660135.013524017, 631931.8061658078 5660136.594587717, 631932.9193607158 5660136.594587717, 631935.1457505317 5660138.175651694, 631937.3721403474 5660138.175651694, 631938.4853352554 5660139.756715949, 631939.5985301633 5660141.337780482, 631941.8249199792 5660142.918845295, 631942.9381148872 5660144.499910386, 631944.051309795 5660144.499910386, 631945.1645047029 5660146.080975752, 631946.2776996109 5660147.662041401, 631947.3908945188 5660150.82417353, 631948.5040894268 5660152.405240012, 631949.6172843347 5660153.986306772, 631950.7304792427 5660155.567373809, 631950.7304792427 5660157.148441127, 631951.8436741505 5660158.729508723, 631951.8436741505 5660161.891644747, 631951.8436741505 5660163.472713177, 631951.8436741505 5660165.053781886)",11,5.6552984,45.2134128,5.7102559,45.2493803,81077575,relation,85944,45.2325079,5.681781,boundary,administrative,16,0.5710550712959644,town,Saint-Égrève,"Saint-Égrève, Grenoble, Isère, Auvergne-Rhône-Alpes, Metropolitan France, 38120, France",0.20712085558518822
2469,"45.24252,5.67082",2016.0,1,veloamenage,,"{""type"":""LineString"",""coordinates"":[[5.67082,45.24252],[5.67073,45.24259],[5.67059,45.24275],[5.67035,45.24313],[5.67026,45.24325],[5.66976,45.24385],[5.66942,45.24426],[5.66887,45.24497],[5.6677,45.24641],[5.66736,45.24692],[5.66676,45.2478],[5.66637,45.24839],[5.66561,45.24955],[5.66533,45.24979],[5.66522,45.24989],[5.66508,45.25012],[5.66451,45.2508],[5.66414,45.2512],[5.66367,45.25174],[5.66252,45.25337],[5.66184,45.25445],[5.66138,45.25517],[5.66104,45.25571],[5.66074,45.25618],[5.66038,45.25673],[5.66007,45.25724],[5.65973,45.25775],[5.65924,45.25851]]}","LINESTRING (631272.7947803116 5659782.443270126, 631262.7760261402 5659793.510287437, 631247.1912974291 5659818.806378207, 631220.4746196388 5659878.884879312, 631210.4558654674 5659897.857121043, 631154.7961200707 5659992.718930813, 631116.947493201 5660057.541743712, 631055.7217732648 5660169.796989683, 630979.6536020691 5660302.770431516)",11,5.6552984,45.2134128,5.7102559,45.2493803,81077575,relation,85944,45.2325079,5.681781,boundary,administrative,16,0.5710550712959644,town,Saint-Égrève,"Saint-Égrève, Grenoble, Isère, Auvergne-Rhône-Alpes, Metropolitan France, 38120, France",0.5979549102449563
2460,"45.21248,5.79864",2019.0,1,veloamenage,,"{""type"":""LineString"",""coordinates"":[[5.79864,45.21248],[5.79815,45.21214],[5.79805,45.21209],[5.79784,45.21208],[5.79772,45.21204]]}","LINESTRING (645501.6520935078 5655034.369721309, 645447.1055430191 5654980.64423122, 645435.9735939399 5654972.743450943, 645412.5965008732 5654971.163295722, 645399.2381619781 5654964.842677613)",9,5.7524967,45.1868691,5.8205172,45.242212,81423202,relation,80379,45.2097372,5.778361,boundary,administrative,16,0.5722767544649576,town,Meylan,"Meylan, Grenoble, Isère, Auvergne-Rhône-Alpes, Metropolitan France, 38240, France",0.1284214772059163
2448,"45.22123,5.7902",2016.0,1,veloamenage,,"{""type"":""LineString"",""coordinates"":[[5.7902,45.22123],[5.78916,45.22066],[5.78877,45.22043],[5.78836,45.22015],[5.78811,45.21996],[5.7879,45.21975],[5.78651,45.21859],[5.78555,45.21778],[5.78506,45.21737],[5.78484,45.2172],[5.78464,45.21708],[5.78422,45.21692],[5.7838,45.21677],[5.78336,45.21659],[5.78315,45.21647],[5.78185,45.21573],[5.7814,45.21544],[5.78123,45.21532],[5.78093,45.21511],[5.78008,45.21452],[5.78002,45.21437]]}","LINESTRING (644562.1155912125 5656417.121521796, 644446.3433207877 5656327.038639491, 644402.9287193783 5656290.689662009, 644357.2877281529 5656246.438931365, 644329.4578554546 5656216.411773962, 644306.0807623881 5656183.223979889, 644151.3466701854 5655999.903135476, 644044.4799590239 5655871.896832311, 643989.9334085352 5655807.104213449, 643965.4431205606 5655780.239118252, 643943.1792224019 5655761.27557, 643896.4250362689 5655735.990901247, 643849.6708501357 5655712.286588905, 643800.6902741867 5655683.841496633, 643777.3131811201 5655664.87815181, 643632.5978430888 5655547.9384096665, 643582.5040722318 5655502.111087915, 643563.579758797 5655483.1481265845, 643530.1839115589 5655449.963040545, 643435.5623443846 5655356.729406993, 643428.8831749371 5655333.026095056)",9,5.7524967,45.1868691,5.8205172,45.242212,81423202,relation,80379,45.2097372,5.778361,boundary,administrative,16,0.5722767544649576,town,Meylan,"Meylan, Grenoble, Isère, Auvergne-Rhône-Alpes, Metropolitan France, 38240, France",1.5829593779010716
2449,"45.21265,5.70024",2016.0,1,veloamenage,,"{""type"":""LineString"",""coordinates"":[[5.70024,45.21265],[5.69996,45.21253],[5.69967,45.21241],[5.69953,45.21228],[5.69859,45.21119]]}","LINESTRING (634547.8141994497 5655061.232586798, 634516.6447420276 5655042.270555765, 634484.3620896976 5655023.30856474, 634468.7773609865 5655002.766452948, 634364.1370396409 5654830.530593705)",1,5.6808422,45.1982569,5.7401077,45.2386013,81147897,relation,85939,45.2088706,5.7055996,boundary,administrative,16,0.5697722535151936,village,Saint-Martin-le-Vinoux,"Saint-Martin-le-Vinoux, Grenoble, Isère, Auvergne-Rhône-Alpes, Metropolitan France, 38950, France",0.30123982807610566
2450,"45.20908,5.70295",2016.0,1,veloamenage,,"{""type"":""LineString"",""coordinates"":[[5.70295,45.20908],[5.70251,45.20944],[5.7015,45.20988],[5.70021,45.21047],[5.69967,45.21062],[5.69941,45.21072],[5.69902,45.21087],[5.69874,45.21097],[5.69862,45.21104],[5.69854,45.21113],[5.69859,45.21119]]}","LINESTRING (634849.4900194996 5654497.129272924, 634800.5094435505 5654554.0120355, 634688.0767578493 5654623.535900915, 634544.4746147259 5654716.761928198, 634484.3620896976 5654740.463614745, 634455.4190220913 5654756.264773836, 634412.004420682 5654779.966564564, 634380.8349632599 5654795.767793111, 634367.4766243646 5654806.828669623, 634358.5710651012 5654821.04981657, 634364.1370396409 5654830.530593705)",1,5.6808422,45.1982569,5.7401077,45.2386013,81147897,relation,85939,45.2088706,5.7055996,boundary,administrative,16,0.5697722535151936,village,Saint-Martin-le-Vinoux,"Saint-Martin-le-Vinoux, Grenoble, Isère, Auvergne-Rhône-Alpes, Metropolitan France, 38950, France",0.6055836317195706
